,date_fichier,id,disruption_id,impact_id,period_begin,period_end,status,updated_at,tags,cause,category,severity.name,severity.effect,severity.color,severity.priority,messages_text,impacted_objects_pt_object_id,impacted_objects_pt_object_name
437982,2024-10-04 22:30:00,57159ff6-828e-11ef-8158-0a58a9feac02,c46d4352-828d-11ef-b8e5-0a58a9feac02,57159ff6-828e-11ef-8158-0a58a9feac02,2024-10-04 22:17:20,2024-10-04 22:18:20,past,2024-10-04 22:22:13,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un incident nécessitant l’intervention du conducteur à Nation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
438002,2024-10-04 22:30:00,57159ff6-828e-11ef-8158-0a58a9feac02,c46d4352-828d-11ef-b8e5-0a58a9feac02,57159ff6-828e-11ef-8158-0a58a9feac02,2024-10-04 22:17:20,2024-10-04 22:18:20,past,2024-10-04 22:22:13,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Incident (intervention conducteur) - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
439137,2024-10-05 13:30:00,051bc522-830b-11ef-a50c-0a58a9feac02,20fcc5ee-830a-11ef-a50c-0a58a9feac02,051bc522-830b-11ef-a50c-0a58a9feac02,2024-10-05 13:10:30,2024-10-05 13:11:30,past,2024-10-05 13:14:42,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison de personnes sur les voies à Mairie de Montreuil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
439142,2024-10-05 13:30:00,051bc522-830b-11ef-a50c-0a58a9feac02,20fcc5ee-830a-11ef-a50c-0a58a9feac02,051bc522-830b-11ef-a50c-0a58a9feac02,2024-10-05 13:10:30,2024-10-05 13:11:30,past,2024-10-05 13:14:42,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Personnes sur les voies - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
439706,2024-10-05 16:30:00,5f4de886-8324-11ef-a50c-0a58a9feac02,5f4bad00-8324-11ef-a50c-0a58a9feac02,5f4de886-8324-11ef-a50c-0a58a9feac02,2024-10-05 16:14:36,2024-10-06 05:15:00,active,2024-10-05 16:16:11,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un ajustement de l'intervalle entre les trains.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
439722,2024-10-05 16:30:00,5f4de886-8324-11ef-a50c-0a58a9feac02,5f4bad00-8324-11ef-a50c-0a58a9feac02,5f4de886-8324-11ef-a50c-0a58a9feac02,2024-10-05 16:14:36,2024-10-06 05:15:00,active,2024-10-05 16:16:11,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Ajustement de l'intervalle entre les trains - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
439762,2024-10-05 17:00:00,724f637e-8329-11ef-a50c-0a58a9feac02,5f4bad00-8324-11ef-a50c-0a58a9feac02,724f637e-8329-11ef-a50c-0a58a9feac02,2024-10-05 16:48:10,2024-10-05 16:49:10,past,2024-10-05 16:52:30,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un ajustement de l'intervalle entre les trains.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
439795,2024-10-05 17:00:00,724f637e-8329-11ef-a50c-0a58a9feac02,5f4bad00-8324-11ef-a50c-0a58a9feac02,724f637e-8329-11ef-a50c-0a58a9feac02,2024-10-05 16:48:10,2024-10-05 16:49:10,past,2024-10-05 16:52:30,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Ajustement de l'intervalle entre les trains - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
439961,2024-10-05 19:30:00,38634a30-833e-11ef-a193-0a58a9feac02,ccfe72f8-8336-11ef-a50c-0a58a9feac02,38634a30-833e-11ef-a193-0a58a9feac02,2024-10-05 19:18:00,2024-10-06 05:15:00,active,2024-10-05 19:21:12,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'une gêne à la fermeture des portes d'un train à Mairie de Montreuil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
439979,2024-10-05 19:30:00,38634a30-833e-11ef-a193-0a58a9feac02,ccfe72f8-8336-11ef-a50c-0a58a9feac02,38634a30-833e-11ef-a193-0a58a9feac02,2024-10-05 19:18:00,2024-10-06 05:15:00,active,2024-10-05 19:21:12,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Gêne à la fermeture des portes d'un train - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
439982,2024-10-05 20:00:00,6f1e56ac-8341-11ef-b8e5-0a58a9feac02,08441198-8340-11ef-8158-0a58a9feac02,6f1e56ac-8341-11ef-b8e5-0a58a9feac02,2024-10-05 19:41:00,2024-10-06 05:15:00,active,2024-10-05 19:44:13,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un incident nécessitant l’intervention du conducteur.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
439983,2024-10-05 20:00:00,5d7873de-8340-11ef-a193-0a58a9feac02,ccfe72f8-8336-11ef-a50c-0a58a9feac02,5d7873de-8340-11ef-a193-0a58a9feac02,2024-10-05 19:31:01,2024-10-05 19:32:01,past,2024-10-05 19:36:34,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'une gêne à la fermeture des portes d'un train à Mairie de Montreuil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
440059,2024-10-05 20:00:00,5d7873de-8340-11ef-a193-0a58a9feac02,ccfe72f8-8336-11ef-a50c-0a58a9feac02,5d7873de-8340-11ef-a193-0a58a9feac02,2024-10-05 19:31:01,2024-10-05 19:32:01,past,2024-10-05 19:36:34,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Gêne à la fermeture des portes d'un train - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
440060,2024-10-05 20:00:00,6f1e56ac-8341-11ef-b8e5-0a58a9feac02,08441198-8340-11ef-8158-0a58a9feac02,6f1e56ac-8341-11ef-b8e5-0a58a9feac02,2024-10-05 19:41:00,2024-10-06 05:15:00,active,2024-10-05 19:44:13,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Incident (intervention conducteur) - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
440254,2024-10-05 21:00:00,1d92cbe8-834a-11ef-8158-0a58a9feac02,1d9040bc-834a-11ef-8158-0a58a9feac02,1d92cbe8-834a-11ef-8158-0a58a9feac02,2024-10-05 20:41:38,2024-10-05 21:27:38,active,2024-10-05 20:46:21,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison de personnes sur les voies à Croix de Chavaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
440271,2024-10-05 21:00:00,1d92cbe8-834a-11ef-8158-0a58a9feac02,1d9040bc-834a-11ef-8158-0a58a9feac02,1d92cbe8-834a-11ef-8158-0a58a9feac02,2024-10-05 20:41:38,2024-10-05 21:27:38,active,2024-10-05 20:46:21,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Personnes sur les voies - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
444268,2024-10-07 17:00:00,04698378-84bc-11ef-8158-0a58a9feac02,9e822bd8-84ba-11ef-a50c-0a58a9feac02,04698378-84bc-11ef-8158-0a58a9feac02,2024-10-07 16:52:00,2024-10-08 05:15:00,active,2024-10-07 16:54:13,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste perturbé sur l'ensemble de la ligne en répercussion de personnes sur les voies.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
444288,2024-10-07 17:00:00,04698378-84bc-11ef-8158-0a58a9feac02,9e822bd8-84ba-11ef-a50c-0a58a9feac02,04698378-84bc-11ef-8158-0a58a9feac02,2024-10-07 16:52:00,2024-10-08 05:15:00,active,2024-10-07 16:54:13,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Personnes sur les voies - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
444461,2024-10-07 19:30:00,4b67d848-84cf-11ef-b8e5-0a58a9feac02,db7df6da-84c8-11ef-a193-0a58a9feac02,4b67d848-84cf-11ef-b8e5-0a58a9feac02,2024-10-07 19:06:42,2024-10-07 19:07:42,past,2024-10-07 19:12:13,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé en direction de Pont de Sèvres en raison de personnes sur les voies.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
444476,2024-10-07 19:30:00,4b67d848-84cf-11ef-b8e5-0a58a9feac02,db7df6da-84c8-11ef-a193-0a58a9feac02,4b67d848-84cf-11ef-b8e5-0a58a9feac02,2024-10-07 19:06:42,2024-10-07 19:07:42,past,2024-10-07 19:12:13,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Personnes sur les voies - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
447368,2024-10-08 20:00:00,364a32e8-859d-11ef-b8e5-0a58a9feac02,b38824c8-859c-11ef-a50c-0a58a9feac02,364a32e8-859d-11ef-b8e5-0a58a9feac02,2024-10-08 19:43:00,2024-10-09 05:15:00,active,2024-10-08 19:46:13,"Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,<p>Le trafic est interrompu entre Franklin D. Roosevelt et Havre-Caumartin en raison d'un accident grave de personne à Saint-Philippe-du-Roule . <br>Heure de reprise estimée : 21:00.<br>Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
447440,2024-10-08 20:00:00,364a32e8-859d-11ef-b8e5-0a58a9feac02,b38824c8-859c-11ef-a50c-0a58a9feac02,364a32e8-859d-11ef-b8e5-0a58a9feac02,2024-10-08 19:43:00,2024-10-09 05:15:00,active,2024-10-08 19:46:13,"Actualité,Actualité,Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,Métro 9 : Accident grave de personne - Trafic interrompu,line:IDFM:C01379,RATP Métro 9
447487,2024-10-08 20:30:00,cc4c654a-85a2-11ef-b8e5-0a58a9feac02,b38824c8-859c-11ef-a50c-0a58a9feac02,cc4c654a-85a2-11ef-b8e5-0a58a9feac02,2024-10-08 20:22:00,2024-10-09 05:15:00,active,2024-10-08 20:26:13,"Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,<p>Le trafic est interrompu entre Franklin D. Roosevelt et Havre-Caumartin en raison d'un accident grave de personne à Saint-Philippe-du-Roule . <br>Heure de reprise estimée : 22:30.<br>Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
447572,2024-10-08 20:30:00,cc4c654a-85a2-11ef-b8e5-0a58a9feac02,b38824c8-859c-11ef-a50c-0a58a9feac02,cc4c654a-85a2-11ef-b8e5-0a58a9feac02,2024-10-08 20:22:00,2024-10-09 05:15:00,active,2024-10-08 20:26:13,"Actualité,Actualité,Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,Métro 9 : Accident grave de personne - Trafic interrompu,line:IDFM:C01379,RATP Métro 9
447721,2024-10-08 22:30:00,8fab7d5e-85b3-11ef-8158-0a58a9feac02,b38824c8-859c-11ef-a50c-0a58a9feac02,8fab7d5e-85b3-11ef-8158-0a58a9feac02,2024-10-08 22:22:05,2024-10-08 22:23:05,past,2024-10-08 22:26:12,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste perturbé sur l'ensemble de la ligne en répercussion d'un accident grave de personne à Saint-Philippe-du-Roule.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
447743,2024-10-08 22:30:00,8fab7d5e-85b3-11ef-8158-0a58a9feac02,b38824c8-859c-11ef-a50c-0a58a9feac02,8fab7d5e-85b3-11ef-8158-0a58a9feac02,2024-10-08 22:22:05,2024-10-08 22:23:05,past,2024-10-08 22:26:12,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Accident grave de personne - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
448407,2024-10-09 09:30:00,c246a53e-860f-11ef-a50c-0a58a9feac02,12f3eb88-860e-11ef-a50c-0a58a9feac02,c246a53e-860f-11ef-a50c-0a58a9feac02,2024-10-09 09:24:00,2024-10-10 05:15:00,active,2024-10-09 09:26:11,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé en direction de Pont de Sèvres en raison d'un incident technique sur un train à Croix de Chavaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
448426,2024-10-09 09:30:00,c246a53e-860f-11ef-a50c-0a58a9feac02,12f3eb88-860e-11ef-a50c-0a58a9feac02,c246a53e-860f-11ef-a50c-0a58a9feac02,2024-10-09 09:24:00,2024-10-10 05:15:00,active,2024-10-09 09:26:11,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Incident technique sur un train - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
449583,2024-10-09 18:00:00,cb3c44cc-8656-11ef-8d26-0a58a9feac02,0a4cff64-8655-11ef-b4de-0a58a9feac02,cb3c44cc-8656-11ef-8d26-0a58a9feac02,2024-10-09 17:49:52,2024-10-09 17:50:52,past,2024-10-09 17:54:40,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison de l'intervention des forces de l'ordre à Charonne.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
449592,2024-10-09 18:00:00,cb3c44cc-8656-11ef-8d26-0a58a9feac02,0a4cff64-8655-11ef-b4de-0a58a9feac02,cb3c44cc-8656-11ef-8d26-0a58a9feac02,2024-10-09 17:49:52,2024-10-09 17:50:52,past,2024-10-09 17:54:40,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Intervention des forces de l'ordre - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
455521,2024-10-11 20:00:00,9df4f0ac-87f7-11ef-aca5-0a58a9feac02,74e3cd2e-87f6-11ef-aca5-0a58a9feac02,9df4f0ac-87f7-11ef-aca5-0a58a9feac02,2024-10-11 19:34:25,2024-10-11 19:35:25,past,2024-10-11 19:38:24,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un incident d'exploitation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
455611,2024-10-11 20:00:00,9df4f0ac-87f7-11ef-aca5-0a58a9feac02,74e3cd2e-87f6-11ef-aca5-0a58a9feac02,9df4f0ac-87f7-11ef-aca5-0a58a9feac02,2024-10-11 19:34:25,2024-10-11 19:35:25,past,2024-10-11 19:38:24,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Incident d'exploitation - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
455868,2024-10-11 22:00:00,dcfbf878-880a-11ef-aca5-0a58a9feac02,7abad112-8809-11ef-b0c7-0a58a9feac02,dcfbf878-880a-11ef-aca5-0a58a9feac02,2024-10-11 21:51:18,2024-10-11 21:52:18,past,2024-10-11 21:56:11,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un incident d'exploitation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
455879,2024-10-11 22:00:00,dcfbf878-880a-11ef-aca5-0a58a9feac02,7abad112-8809-11ef-b0c7-0a58a9feac02,dcfbf878-880a-11ef-aca5-0a58a9feac02,2024-10-11 21:51:18,2024-10-11 21:52:18,past,2024-10-11 21:56:11,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Incident d'exploitation - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
455977,2024-10-12 00:30:00,f96bdc30-881e-11ef-984a-0a58a9feac02,f9696554-881e-11ef-984a-0a58a9feac02,f96bdc30-881e-11ef-984a-0a58a9feac02,2024-10-12 00:18:16,2024-10-13 04:30:00,active,2024-10-12 00:20:08,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste perturbé en direction de Pont de Sèvres en répercussion d'un incident technique sur un train à Miromesnil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
455978,2024-10-12 00:30:00,b2dc8f80-881e-11ef-984a-0a58a9feac02,1adbe442-8819-11ef-b0c7-0a58a9feac02,b2dc8f80-881e-11ef-984a-0a58a9feac02,2024-10-12 00:16:00,2024-10-13 04:30:00,active,2024-10-12 00:18:10,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste perturbé sur l'ensemble de la ligne en répercussion d'un incident technique sur un train à Miromesnil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
455986,2024-10-12 00:30:00,f96bdc30-881e-11ef-984a-0a58a9feac02,f9696554-881e-11ef-984a-0a58a9feac02,f96bdc30-881e-11ef-984a-0a58a9feac02,2024-10-12 00:18:16,2024-10-13 04:30:00,active,2024-10-12 00:20:08,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Incident technique sur un train - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
455987,2024-10-12 00:30:00,b2dc8f80-881e-11ef-984a-0a58a9feac02,1adbe442-8819-11ef-b0c7-0a58a9feac02,b2dc8f80-881e-11ef-984a-0a58a9feac02,2024-10-12 00:16:00,2024-10-13 04:30:00,active,2024-10-12 00:18:10,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Incident technique sur un train - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
455988,2024-10-12 01:00:00,545a2bbc-8822-11ef-b0c7-0a58a9feac02,1adbe442-8819-11ef-b0c7-0a58a9feac02,545a2bbc-8822-11ef-b0c7-0a58a9feac02,2024-10-12 00:39:50,2024-10-12 00:40:50,past,2024-10-12 00:44:09,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un incident technique sur un train à Miromesnil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
455989,2024-10-12 01:00:00,5a23236e-8822-11ef-8d26-0a58a9feac02,f9696554-881e-11ef-984a-0a58a9feac02,5a23236e-8822-11ef-8d26-0a58a9feac02,2024-10-12 00:39:50,2024-10-12 00:40:50,past,2024-10-12 00:44:19,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste perturbé en direction de Pont de Sèvres en répercussion d'un incident technique sur un train à Miromesnil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
456002,2024-10-12 01:00:00,5a23236e-8822-11ef-8d26-0a58a9feac02,f9696554-881e-11ef-984a-0a58a9feac02,5a23236e-8822-11ef-8d26-0a58a9feac02,2024-10-12 00:39:50,2024-10-12 00:40:50,past,2024-10-12 00:44:19,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Incident technique sur un train - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
456003,2024-10-12 01:00:00,545a2bbc-8822-11ef-b0c7-0a58a9feac02,1adbe442-8819-11ef-b0c7-0a58a9feac02,545a2bbc-8822-11ef-b0c7-0a58a9feac02,2024-10-12 00:39:50,2024-10-12 00:40:50,past,2024-10-12 00:44:09,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Incident technique sur un train - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
456655,2024-10-12 14:00:00,c1b194ae-888e-11ef-b0c7-0a58a9feac02,c1aef528-888e-11ef-b0c7-0a58a9feac02,c1b194ae-888e-11ef-b0c7-0a58a9feac02,2024-10-12 13:38:34,2024-10-13 04:30:00,active,2024-10-12 13:40:24,"Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,<p>Le trafic est interrompu entre Pont de Sèvres et Porte de Saint-Cloud en raison d'un bagage oublié dans un train à Pont de Sèvres . <br>Heure de reprise estimée : 14:00.<br>Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
456779,2024-10-12 14:00:00,c1b194ae-888e-11ef-b0c7-0a58a9feac02,c1aef528-888e-11ef-b0c7-0a58a9feac02,c1b194ae-888e-11ef-b0c7-0a58a9feac02,2024-10-12 13:38:34,2024-10-13 04:30:00,active,2024-10-12 13:40:24,"Actualité,Actualité,Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,Métro 9 : Bagage oublié dans un train - Trafic interrompu,line:IDFM:C01379,RATP Métro 9
456877,2024-10-12 14:30:00,9a69b7cc-8894-11ef-b0c7-0a58a9feac02,c1aef528-888e-11ef-b0c7-0a58a9feac02,9a69b7cc-8894-11ef-b0c7-0a58a9feac02,2024-10-12 14:18:04,2024-10-12 14:19:04,past,2024-10-12 14:22:09,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste perturbé sur l'ensemble de la ligne en répercussion d'un bagage oublié dans un train à Pont de Sèvres.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
457001,2024-10-12 14:30:00,9a69b7cc-8894-11ef-b0c7-0a58a9feac02,c1aef528-888e-11ef-b0c7-0a58a9feac02,9a69b7cc-8894-11ef-b0c7-0a58a9feac02,2024-10-12 14:18:04,2024-10-12 14:19:04,past,2024-10-12 14:22:09,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Bagage oublié dans un train - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
457960,2024-10-12 23:30:00,3368867a-88df-11ef-8d26-0a58a9feac02,14e00c60-88de-11ef-8d26-0a58a9feac02,3368867a-88df-11ef-8d26-0a58a9feac02,2024-10-12 23:14:00,2024-10-13 04:30:00,active,2024-10-12 23:16:09,"Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,<p>Le trafic est interrompu entre Porte de Montreuil et Mairie de Montreuil en raison d'un malaise voyageur à Mairie de Montreuil . <br>Heure de reprise estimée : 00:00.<br>Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
457977,2024-10-12 23:30:00,3368867a-88df-11ef-8d26-0a58a9feac02,14e00c60-88de-11ef-8d26-0a58a9feac02,3368867a-88df-11ef-8d26-0a58a9feac02,2024-10-12 23:14:00,2024-10-13 04:30:00,active,2024-10-12 23:16:09,"Actualité,Actualité,Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,Métro 9 : Malaise voyageur - Trafic interrompu,line:IDFM:C01379,RATP Métro 9
462272,2024-10-14 19:30:00,5b5bfbc2-8a50-11ef-b0c7-0a58a9feac02,e1b30df2-8a4e-11ef-aca5-0a58a9feac02,5b5bfbc2-8a50-11ef-b0c7-0a58a9feac02,2024-10-14 19:13:14,2024-10-14 19:14:14,past,2024-10-14 19:18:40,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un dégagement de fumée.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
462288,2024-10-14 19:30:00,5b5bfbc2-8a50-11ef-b0c7-0a58a9feac02,e1b30df2-8a4e-11ef-aca5-0a58a9feac02,5b5bfbc2-8a50-11ef-b0c7-0a58a9feac02,2024-10-14 19:13:14,2024-10-14 19:14:14,past,2024-10-14 19:18:40,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Dégagement de fumée - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
466617,2024-10-16 20:00:00,4b057ae0-8be6-11ef-984a-0a58a9feac02,a82052ba-8be4-11ef-b4de-0a58a9feac02,4b057ae0-8be6-11ef-984a-0a58a9feac02,2024-10-16 19:40:19,2024-10-16 19:41:19,past,2024-10-16 19:44:28,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'une gêne à la fermeture des portes d'un train.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
